Name,Account Name,Account Industry,Net Revenue Per Quarter,Days Since Last Deal,New Customer,Successful Deals Closed,Will this customer continue to do business with us?
clkshiXL,GenePoint,Technology,48536,622,False,67,1
odKaOiiQ,Edge Communications,Engineering,11447,717,False,14,0
dWSiXXcm,Express Logistics and Transport,Technology,88330,120,False,67,1
VRqbRWEe,"United Oil & Gas, Singapore",Technology,40376,383,False,51,1
LaddAnrT,Dickenson plc,Apparel,80794,625,False,85,1
pjYnVEdG,sForce,Technology,80325,425,False,87,0
xRhPcAOS,GenePoint,Electronics,30323,117,False,39,0
XwFsCGWM,Express Logistics and Transport,Government,39764,680,False,8,0
MPastaLa,Edge Communications,Electronics,57305,618,False,47,1
BcjkTLsY,GenePoint,Apparel,51438,253,False,52,1
CjekMYle,University of Arizona,Engineering,65854,199,False,14,1
QnakTLTm,sForce,Apparel,15007,770,False,48,1
YnIWqamD,United Oil & Gas Corp.,Engineering,14858,248,False,72,0
GNrJISch,University of Arizona,Media,11437,712,False,82,1
BSLXylTZ,Pyramid Construction Inc.,Government,29112,458,False,35,1
QYzHVmfe,University of Arizona,Consulting,99100,500,False,42,0
MLFUJWHz,Edge Communications,Government,82925,230,False,52,1
bKebfWPt,Dickenson plc,Consulting,26561,497,False,18,1
SxhmXqrX,"United Oil & Gas, Singapore",Technology,3639,208,False,96,1
VTITJrEC,Burlington Textiles Corp of America,Retail,22735,494,False,99,1
FflCymTU,"United Oil & Gas, Singapore",Banking,73152,739,False,3,1
Tfewxabp,Grand Hotels & Resorts Ltd,Chemicals,70536,637,False,71,1
SjxEUllE,"United Oil & Gas, Singapore",Banking,36607,228,False,76,1
jdRiGtcs,sForce,Apparel,38498,760,False,68,1
mSJGUnUf,GenePoint,Government,93170,21,False,37,1
WhZabvcP,Pyramid Construction Inc.,Banking,24433,27,False,59,1
zwtdnueB,University of Arizona,Technology,56112,-1,True,50,1
MPJvrjMN,University of Arizona,Chemicals,96372,565,False,26,1
HfgZvnNy,Dickenson plc,Retail,30962,142,False,59,1
ryhdWntx,sForce,Electronics,95187,98,False,94,1
ebBPSAbf,sForce,Finance,2795,203,False,30,1
GorcXxNK,United Oil & Gas Corp.,Banking,19978,573,False,94,0
rMOVpdkv,Edge Communications,Apparel,76710,747,False,54,1
tcUjIaNk,Grand Hotels & Resorts Ltd,Healthcare,11058,33,False,86,1
eeXvTpCD,Grand Hotels & Resorts Ltd,Retail,12971,502,False,66,1
mlOqtyvi,sForce,Government,77584,90,False,27,1
OBspnCYh,University of Arizona,Apparel,81337,315,False,43,1
HFJioDHE,"United Oil & Gas, Singapore",Retail,25922,55,False,71,1
CumfPIGw,University of Arizona,Chemicals,16902,-1,True,44,1
BxuaUZvn,Burlington Textiles Corp of America,Retail,35953,57,False,22,1
MfXGjzai,"United Oil & Gas, UK",Banking,62675,329,False,50,1
kurmnKxe,"United Oil & Gas, UK",Chemicals,86250,74,False,27,0
sMLDfAzD,Express Logistics and Transport,Government,84176,189,False,8,1
liZDyzLN,"United Oil & Gas, UK",Government,94267,371,False,15,1
SVTUOXSP,Edge Communications,Consulting,63737,39,False,61,0
mQuLzzia,Grand Hotels & Resorts Ltd,Media,32233,558,False,57,0
VGtGEaYP,GenePoint,Technology,71776,391,False,43,1
PaFzFrdU,United Oil & Gas Corp.,Government,47303,198,False,74,1
NXLwMvMy,United Oil & Gas Corp.,Consulting,7490,497,False,2,1
tdKkESmk,Burlington Textiles Corp of America,Education,61143,227,False,28,1
IugkQEyt,Burlington Textiles Corp of America,Healthcare,12937,358,False,96,1
ndHgHOCs,Edge Communications,Healthcare,20412,125,False,29,1
HmSXhcAy,Edge Communications,Electronics,70799,347,False,74,1
SYvinBKa,United Oil & Gas Corp.,Banking,42464,464,False,57,1
eOUVGODs,United Oil & Gas Corp.,Apparel,38790,328,False,9,1
jLrOauNp,Dickenson plc,Electronics,5479,710,False,74,1
MisTaitM,Burlington Textiles Corp of America,Banking,59770,548,False,36,1
CdhGgCFC,Dickenson plc,Education,62878,43,False,59,1
UzzNBEAz,Dickenson plc,Chemicals,19019,141,False,86,1
AopmBsGX,GenePoint,Healthcare,38854,135,False,62,1
wWvxJSFr,"United Oil & Gas, Singapore",Government,58887,-1,True,60,1
DAclmmQv,Burlington Textiles Corp of America,Media,3172,175,False,83,1
xyxGQaUw,Burlington Textiles Corp of America,Healthcare,4074,301,False,36,1
pPuiIzXz,sForce,Government,6060,705,False,60,1
zJJnkCFr,Grand Hotels & Resorts Ltd,Technology,89338,779,False,31,1
ilLbVeAs,Pyramid Construction Inc.,Consulting,41851,-1,True,4,1
RTXYwcEh,Grand Hotels & Resorts Ltd,Education,91694,423,False,14,1
zGXwxjLl,Pyramid Construction Inc.,Chemicals,44414,417,False,32,1
NYENOwEh,Express Logistics and Transport,Healthcare,25376,534,False,69,0
nnfVtbDL,"United Oil & Gas, UK",Finance,64609,407,False,31,1
ounyFRNg,"United Oil & Gas, Singapore",Consulting,66359,272,False,3,1
mVauljWh,Dickenson plc,Technology,74731,584,False,97,1
fHZuSDrv,"United Oil & Gas, UK",Technology,62701,711,False,2,0
greceKDg,United Oil & Gas Corp.,Education,36477,505,False,62,1
XWowpknP,Express Logistics and Transport,Electronics,40904,526,False,97,1
eXPiaQyj,Burlington Textiles Corp of America,Education,93649,-1,True,95,0
UgKdKQXH,Express Logistics and Transport,Banking,42644,569,False,90,1
zXEYJaky,Dickenson plc,Engineering,74148,660,False,30,1
bvsNPpWy,"United Oil & Gas, UK",Healthcare,17827,334,False,70,0
VMDxuzhF,GenePoint,Consulting,65735,544,False,64,0
vlozwocr,Express Logistics and Transport,Technology,40939,119,False,86,1
GIjqJSoR,GenePoint,Banking,16991,577,False,30,1
PSHgnOUd,United Oil & Gas Corp.,Retail,48305,775,False,41,1
rhKJCulE,"United Oil & Gas, UK",Finance,83585,687,False,86,0
prGTFtjV,University of Arizona,Healthcare,75421,586,False,40,1
gPluczgL,Grand Hotels & Resorts Ltd,Apparel,54065,486,False,11,1
rLMwjqBq,Grand Hotels & Resorts Ltd,Engineering,46971,705,False,46,1
DDJkIink,Express Logistics and Transport,Consulting,80480,606,False,3,1
EUemFRzs,Edge Communications,Technology,59823,-1,True,15,1
jNMcsWWp,GenePoint,Consulting,86181,608,False,77,1
pWcPHwps,"United Oil & Gas, Singapore",Electronics,19848,85,False,25,0
fBXFvscJ,GenePoint,Apparel,84842,277,False,86,1
UhLHCIDo,"United Oil & Gas, UK",Retail,19217,550,False,46,0
POInHJse,Express Logistics and Transport,Finance,92600,621,False,38,1
JimfHmtG,Grand Hotels & Resorts Ltd,Retail,70401,492,False,15,1
iTNWMDRS,"United Oil & Gas, Singapore",Electronics,71319,718,False,25,1
AtNvGfuy,Dickenson plc,Finance,69796,368,False,92,1
qjAcWVGQ,GenePoint,Chemicals,4051,502,False,47,1
YVZEfHhR,"United Oil & Gas, Singapore",Government,18736,227,False,35,1
NbcGAxjA,"United Oil & Gas, UK",Retail,99682,284,False,97,1
sdPetRuM,"United Oil & Gas, UK",Government,68246,77,False,42,1
eXOYCwMH,"United Oil & Gas, Singapore",Engineering,42138,-1,True,42,0
basNVYXZ,Pyramid Construction Inc.,Chemicals,9195,174,False,63,1
rMgMFavq,United Oil & Gas Corp.,Chemicals,98133,293,False,41,1
xURDxWKA,"United Oil & Gas, Singapore",Education,92708,473,False,76,1
eGVuecpj,"United Oil & Gas, UK",Education,17172,334,False,43,1
hEcTVEiB,"United Oil & Gas, UK",Banking,26998,466,False,19,1
EKsRcZpf,Burlington Textiles Corp of America,Media,53211,152,False,49,0
KzCPUcwp,University of Arizona,Banking,75436,129,False,8,1
wWTTFCQM,Edge Communications,Technology,32374,707,False,70,1
aKEPlCSR,"United Oil & Gas, UK",Engineering,35614,347,False,83,1
VRJNfFMl,Grand Hotels & Resorts Ltd,Healthcare,67157,667,False,70,1
pHZqflIb,sForce,Consulting,53110,147,False,79,1
nPAZcoXu,Burlington Textiles Corp of America,Finance,85445,593,False,17,1
OIOWHdWL,"United Oil & Gas, UK",Banking,52698,-1,True,14,0
hcKKtcrc,"United Oil & Gas, Singapore",Media,22996,162,False,8,0
hiMoeqZM,Burlington Textiles Corp of America,Government,82411,370,False,96,1
BdfcFqNN,United Oil & Gas Corp.,Finance,32635,556,False,28,0
CZQczUuY,"United Oil & Gas, UK",Technology,90914,106,False,84,1
qDbIEren,Grand Hotels & Resorts Ltd,Consulting,7073,702,False,74,1
sznYLiPS,sForce,Apparel,91448,222,False,11,1
weUdoXLq,Pyramid Construction Inc.,Retail,81101,319,False,93,1
txVVsEoq,Pyramid Construction Inc.,Banking,7595,85,False,91,1
kYlOfoAk,Burlington Textiles Corp of America,Technology,13689,-1,True,53,0
wnVJcsCo,"United Oil & Gas, Singapore",Education,62363,193,False,42,1
vxsbkveG,GenePoint,Electronics,79609,84,False,3,1
dByaZjVE,"United Oil & Gas, UK",Finance,23246,781,False,1,1
iWMYKwFS,GenePoint,Technology,84022,109,False,32,0
HZiQWudo,sForce,Technology,86663,-1,True,18,1
nBfQgZHQ,Express Logistics and Transport,Retail,74304,-1,True,11,1
UYQKqytz,sForce,Consulting,9356,759,False,76,0
ZrCWRoVa,Pyramid Construction Inc.,Education,90388,174,False,2,1
MUnpwtyD,United Oil & Gas Corp.,Healthcare,85370,445,False,25,1
RQSirZwZ,sForce,Chemicals,54691,186,False,24,1
NPBYiobM,Pyramid Construction Inc.,Chemicals,97349,431,False,53,1
ugPqyFUE,Dickenson plc,Education,76688,445,False,64,1
hYsaOruV,United Oil & Gas Corp.,Government,5986,327,False,73,0
tDBxqxwA,sForce,Apparel,66448,36,False,48,1
SgfjbBAe,Pyramid Construction Inc.,Engineering,38848,549,False,97,0
xvfIhHnY,University of Arizona,Healthcare,40308,224,False,66,1
TcnbflFb,University of Arizona,Technology,85124,-1,True,53,0
VwtmByjx,GenePoint,Electronics,60768,431,False,82,1
uisuDiaI,University of Arizona,Engineering,34373,212,False,97,1
WcAysCbJ,Dickenson plc,Education,62811,343,False,95,1
LicrMWDt,Dickenson plc,Apparel,18849,580,False,55,1
CuzGVvnj,sForce,Media,69539,365,False,10,0
XRRlwurD,Dickenson plc,Retail,32635,-1,True,69,0
sBtkAyQn,Dickenson plc,Engineering,28765,751,False,3,0
EGMvkSoP,"United Oil & Gas, Singapore",Apparel,66015,485,False,51,0
DWZOAnML,Edge Communications,Engineering,91693,47,False,65,0
mKUZTuyJ,Pyramid Construction Inc.,Engineering,83802,491,False,37,1
stenszJp,Express Logistics and Transport,Finance,7622,410,False,99,1
xezZVLVi,Burlington Textiles Corp of America,Engineering,10872,511,False,9,0
XOAfTLvL,Pyramid Construction Inc.,Education,97018,425,False,36,1
spQdbisW,sForce,Finance,63119,394,False,63,1
hLYEhWjM,Dickenson plc,Finance,68753,773,False,97,1
ZyoUvBjf,"United Oil & Gas, UK",Apparel,74520,652,False,100,1
xYyBejus,Edge Communications,Technology,93481,-1,True,69,0
qJiucOKl,Burlington Textiles Corp of America,Electronics,20199,-1,True,73,1
BQrqQRnx,Grand Hotels & Resorts Ltd,Healthcare,93184,554,False,63,1
nPZVKFGa,"United Oil & Gas, UK",Electronics,62335,712,False,63,0
BqEtSCXd,Express Logistics and Transport,Healthcare,32301,-1,True,100,1
lFLOeOwP,Grand Hotels & Resorts Ltd,Chemicals,50041,737,False,3,1
reKnmBdb,Express Logistics and Transport,Technology,85764,-1,True,41,1
QwNQCKmA,Express Logistics and Transport,Electronics,46643,691,False,78,1
fWrwreXY,Grand Hotels & Resorts Ltd,Electronics,18653,33,False,78,1
LbzBuulC,Express Logistics and Transport,Chemicals,32686,15,False,10,1
LWEAtohY,United Oil & Gas Corp.,Consulting,63468,421,False,93,1
CqrsIdUs,GenePoint,Consulting,34052,404,False,55,1
uxDqURGB,Dickenson plc,Chemicals,55435,762,False,79,1
qixClZXy,United Oil & Gas Corp.,Technology,87853,152,False,88,1
QtvipDrt,sForce,Retail,97837,653,False,36,1
LiurkwLf,Dickenson plc,Healthcare,83754,726,False,26,0
EXUjwYma,Grand Hotels & Resorts Ltd,Education,5148,670,False,27,0
ThorUypr,sForce,Education,86242,621,False,76,1
ikSYUkMJ,GenePoint,Healthcare,60984,704,False,83,0
ToVaADFT,sForce,Education,42964,391,False,47,1
ePAtsViq,sForce,Electronics,70660,543,False,63,1
oMqsHSZc,GenePoint,Consulting,62425,762,False,42,1
YmyhaOYy,Edge Communications,Technology,69923,512,False,6,1
rZuOqvww,United Oil & Gas Corp.,Electronics,83946,614,False,86,1
saLIxhuZ,Edge Communications,Media,79518,694,False,35,1
BxIKlumD,Dickenson plc,Finance,27870,301,False,18,1
BomXgyiP,Grand Hotels & Resorts Ltd,Engineering,85293,381,False,69,1
ypPSuPWa,sForce,Healthcare,13330,795,False,31,0
uRxPOLiy,Grand Hotels & Resorts Ltd,Technology,67737,43,False,14,1
YbFJHpGO,Express Logistics and Transport,Education,5236,-1,True,79,1
ttZifniy,GenePoint,Technology,53555,794,False,77,1
RKISCvCe,Dickenson plc,Media,48310,237,False,23,0
tZyvqmjJ,United Oil & Gas Corp.,Education,19090,482,False,70,1
LYnpaqrN,Burlington Textiles Corp of America,Technology,48220,522,False,17,1
lfMoAgBT,"United Oil & Gas, Singapore",Apparel,20389,479,False,50,1
wtCkupHl,Pyramid Construction Inc.,Chemicals,75095,241,False,30,1
MbguhATQ,Pyramid Construction Inc.,Education,46252,193,False,36,1
kmixGetX,Pyramid Construction Inc.,Education,46109,532,False,54,1
TLXjVogl,Burlington Textiles Corp of America,Electronics,40081,600,False,83,0
TrLTxnwb,Edge Communications,Engineering,55639,314,False,6,1
wLlqrJVf,Edge Communications,Chemicals,38424,432,False,51,1
BAUTRuTf,Edge Communications,Apparel,2356,479,False,13,1
oavDJjRN,"United Oil & Gas, Singapore",Education,25075,563,False,22,1
AVjKaMWH,Grand Hotels & Resorts Ltd,Consulting,98979,740,False,26,1
vCcBlEQH,Edge Communications,Technology,65892,239,False,71,1
IREwakSY,"United Oil & Gas, Singapore",Retail,54629,596,False,68,0
NdmoyfsY,Dickenson plc,Finance,48989,664,False,99,1
jAFgwQQG,University of Arizona,Education,31916,195,False,3,1
nABOeXsd,Edge Communications,Finance,85251,468,False,28,1
PcAImFAS,"United Oil & Gas, Singapore",Chemicals,42511,662,False,77,1
VgcHUpaI,Dickenson plc,Technology,63127,464,False,1,1
cnUbILUR,GenePoint,Education,29528,370,False,51,1
huURZABn,sForce,Media,75222,436,False,60,1
lKtCcCvq,United Oil & Gas Corp.,Electronics,24998,698,False,16,1
lxrSDbIc,GenePoint,Banking,12214,752,False,16,1
qvATqtHJ,Edge Communications,Chemicals,88816,472,False,34,1
rWmikESX,"United Oil & Gas, Singapore",Government,22927,221,False,60,1
MtNesSVZ,University of Arizona,Banking,35098,444,False,94,0
zgamRNYx,"United Oil & Gas, Singapore",Technology,44993,-1,True,15,1
hYNFVxLZ,Express Logistics and Transport,Education,83781,295,False,61,1
TfDUXZSj,"United Oil & Gas, UK",Education,81443,209,False,24,1
IlpWUTdj,Express Logistics and Transport,Healthcare,93277,131,False,26,1
PTYHHQfJ,University of Arizona,Healthcare,83287,150,False,29,0
CRHsuBbj,sForce,Healthcare,7114,100,False,35,1
pTkpRjqY,Grand Hotels & Resorts Ltd,Consulting,54723,775,False,86,1
BzapxuxT,Pyramid Construction Inc.,Apparel,97748,-1,True,11,0
mKncXSCT,University of Arizona,Government,79863,413,False,84,1
txUCEeKh,sForce,Retail,79252,598,False,99,1
pwsaKkgr,sForce,Media,84697,-1,True,26,1
GVjpVKak,Pyramid Construction Inc.,Retail,9313,36,False,50,1
fZwvZgFN,Dickenson plc,Media,36254,179,False,11,1
fvMCJDMP,sForce,Retail,43236,729,False,72,1
vcRlboLc,Burlington Textiles Corp of America,Media,54853,377,False,53,1
boCOJyKn,United Oil & Gas Corp.,Apparel,83918,180,False,13,0
ZuFixmWp,GenePoint,Engineering,53249,631,False,2,1
lPcEHWEW,Express Logistics and Transport,Consulting,46641,96,False,87,1
zQsTYyik,"United Oil & Gas, Singapore",Education,60349,304,False,58,1
ClqsNZvu,Grand Hotels & Resorts Ltd,Apparel,22881,796,False,33,1
bPvZgolx,Burlington Textiles Corp of America,Electronics,18822,-1,True,75,1
SeDNoHYx,Pyramid Construction Inc.,Banking,44979,514,False,74,1
QCLgtqZc,Pyramid Construction Inc.,Education,34190,236,False,68,1
NWiPJdRS,University of Arizona,Electronics,22396,291,False,17,1
UBKarwsN,GenePoint,Healthcare,47592,92,False,39,1
MbNhYhrR,University of Arizona,Healthcare,84919,552,False,57,1
kfruhurU,sForce,Technology,5212,37,False,8,1
ZSFTIAgi,University of Arizona,Technology,45612,-1,True,93,1
EnOlvwgl,Express Logistics and Transport,Engineering,15135,264,False,75,1
JsAELOGP,sForce,Chemicals,50602,476,False,87,1
uZMPHaeT,Dickenson plc,Electronics,25982,458,False,77,0
KzMEMkOU,Express Logistics and Transport,Electronics,13156,735,False,58,1
DuGPeaCz,"United Oil & Gas, UK",Healthcare,92056,673,False,31,1
hcMXfsgL,University of Arizona,Finance,57161,110,False,40,1
FKRLIAbl,Grand Hotels & Resorts Ltd,Education,72183,365,False,4,0
QMLJiaQq,Pyramid Construction Inc.,Education,42911,238,False,66,1
eaVpolXf,Pyramid Construction Inc.,Banking,85165,527,False,60,1
eEanmiDo,Pyramid Construction Inc.,Government,43345,131,False,66,1
PsLPiNXn,Pyramid Construction Inc.,Engineering,63366,506,False,74,1
VhrOlpJQ,Edge Communications,Banking,57419,30,False,11,0
hbgJxcKY,United Oil & Gas Corp.,Chemicals,42588,550,False,92,1
vnCNUfXx,Grand Hotels & Resorts Ltd,Apparel,30479,717,False,78,1
nwHwKrJZ,sForce,Finance,99184,62,False,30,1
WkIhKCIl,Burlington Textiles Corp of America,Technology,66942,758,False,21,1
GcAgZMkn,GenePoint,Electronics,67519,146,False,12,1
CXSPlYHd,Burlington Textiles Corp of America,Media,42217,165,False,11,1
PAqeTMSd,Burlington Textiles Corp of America,Technology,58326,26,False,53,1
pOjnARrS,Burlington Textiles Corp of America,Chemicals,68765,20,False,43,0
NVmzPewv,sForce,Apparel,61915,58,False,84,1
YyfDnEBr,GenePoint,Engineering,30490,581,False,58,1
KQtWYbTx,sForce,Chemicals,36512,344,False,88,0
WrStjLBY,United Oil & Gas Corp.,Banking,9257,611,False,96,1
dYrNDleA,Grand Hotels & Resorts Ltd,Finance,1927,97,False,97,0
TWidvepK,Grand Hotels & Resorts Ltd,Media,20003,784,False,34,0
uegfGJOQ,Burlington Textiles Corp of America,Finance,52186,691,False,75,1
IANZJwrC,Pyramid Construction Inc.,Chemicals,16280,508,False,69,1
nqOkyaMZ,"United Oil & Gas, UK",Engineering,89389,98,False,10,1
uWxilAjE,University of Arizona,Government,12997,171,False,36,1
uZSAjVOv,Pyramid Construction Inc.,Consulting,82805,720,False,89,1
cTlQcmFN,"United Oil & Gas, UK",Healthcare,78559,219,False,59,1
aaEkQxQZ,Burlington Textiles Corp of America,Banking,73583,566,False,40,1
dsfMmzsr,United Oil & Gas Corp.,Education,58156,83,False,52,1
joOiCqfj,United Oil & Gas Corp.,Technology,41675,-1,True,37,1
OuSQXRAi,"United Oil & Gas, UK",Consulting,17872,345,False,31,1
bsduEFTj,Grand Hotels & Resorts Ltd,Healthcare,15591,245,False,77,1
wJENrOEH,Express Logistics and Transport,Chemicals,44848,754,False,37,0
VdIAgcoU,sForce,Government,77129,318,False,50,1
UWDwEloe,sForce,Media,91604,619,False,35,0
KfOwimnX,"United Oil & Gas, Singapore",Apparel,87750,657,False,6,1
qVyyZRMw,Burlington Textiles Corp of America,Government,20730,388,False,10,1
hSRwMwNI,United Oil & Gas Corp.,Education,93426,793,False,25,0
oEpwJVin,sForce,Education,42031,740,False,11,1
FyXiUPzk,GenePoint,Banking,40172,-1,True,66,1
rrfhJpZz,sForce,Finance,18805,440,False,25,0
mDJzfFRl,"United Oil & Gas, Singapore",Chemicals,13500,277,False,17,1
WjckeyTl,Grand Hotels & Resorts Ltd,Retail,54927,325,False,78,1
Eeopvehk,sForce,Media,91574,473,False,61,1
ROVPAFkk,"United Oil & Gas, Singapore",Banking,32336,764,False,99,1
aMqisIlx,United Oil & Gas Corp.,Consulting,57921,799,False,9,1
GFhMEQCH,United Oil & Gas Corp.,Education,18302,619,False,23,1
rUCzNGrD,University of Arizona,Consulting,33333,262,False,98,1
ZihMcKNw,sForce,Retail,36606,608,False,83,1
DyRjrcSp,Burlington Textiles Corp of America,Apparel,36453,93,False,5,1
FZtIHSfx,sForce,Education,69364,-1,True,26,1
diQlBRkM,"United Oil & Gas, Singapore",Consulting,89733,574,False,11,1
FVWXaOyo,Pyramid Construction Inc.,Healthcare,67360,531,False,84,1
mHIfVXcs,GenePoint,Consulting,14087,482,False,91,1
dAGJlnyf,Burlington Textiles Corp of America,Consulting,7108,-1,True,47,1
AGeHeDGy,Pyramid Construction Inc.,Banking,66497,728,False,24,1
utdPHtHp,Burlington Textiles Corp of America,Technology,79825,391,False,89,1
twwKhKOV,"United Oil & Gas, UK",Education,65362,171,False,82,1
irEhbqde,Edge Communications,Finance,81698,757,False,73,1
iRBEFJSb,Express Logistics and Transport,Apparel,53020,747,False,88,1
CXzGGhsW,"United Oil & Gas, Singapore",Apparel,29889,-1,True,87,1
GprbzoFm,"United Oil & Gas, Singapore",Retail,73891,504,False,70,1
NFfVbYNN,sForce,Retail,39180,40,False,77,1
GLQOFuuF,sForce,Banking,9296,471,False,94,1
mmRWnvrl,Edge Communications,Retail,74365,524,False,11,1
DaqQhOAC,Dickenson plc,Finance,69374,742,False,25,0
HJxeQsFZ,Pyramid Construction Inc.,Chemicals,62815,532,False,26,0
KfjWuQhY,sForce,Chemicals,86518,237,False,49,1
TYwosKBn,GenePoint,Apparel,77363,363,False,77,1
WdmnRCtR,"United Oil & Gas, UK",Banking,26300,195,False,88,1
aQkGacjS,University of Arizona,Engineering,66010,125,False,66,1
WcowyfaR,Pyramid Construction Inc.,Technology,73690,445,False,50,0
djuDaQyE,Dickenson plc,Banking,53087,192,False,17,1
